temps_s,tension_V,courant_A
128379.3750668906,3.6204588413238525,-0.5496563911437988
128409.39028642814,3.619163751602173,-0.549837589263916
128439.40542467809,3.618030548095703,-0.5496563911437988
128469.42063111295,3.6167354583740234,-0.549837589263916
128499.43579031012,3.6156022548675537,-0.549837589263916
128529.45096934673,3.614468812942505,-0.5496563911437988
128559.4661405989,3.613497495651245,-0.5496563911437988
128589.48153570904,3.6122024059295654,-0.549837589263916
128619.49662218997,3.6112310886383057,-0.5496563911437988
128649.51169421485,3.610097885131836,-0.5496563911437988
128679.52701659872,3.608964681625366,-0.5496563911437988
128709.5420250201,3.6076695919036865,-0.5496563911437988
128739.55722756528,3.606536388397217,-0.5496563911437988
128769.57252980895,3.605241060256958,-0.549837589263916
128799.58756738798,3.6042697429656982,-0.549837589263916
128829.6027399334,3.6029746532440186,-0.5496563911437988
128859.61855052404,3.601679563522339,-0.5494751930236816
128889.632979797,3.600384473800659,-0.549837589263916
128919.6482551737,3.5992512702941895,-0.5500187873840332
128949.66342426048,3.5977942943573,-0.5496563911437988
128979.67872907055,3.59666109085083,-0.5496563911437988
129009.67875741696,3.5953657627105713,-0.549837589263916
129039.69336964592,3.5939087867736816,-0.5500187873840332
129069.70864935344,3.592451810836792,-0.549837589263916
129099.72369170935,3.5909948348999023,-0.549837589263916
129129.73888340754,3.5896997451782227,-0.5494751930236816
129159.7542862068,3.587918996810913,-0.5496563911437988
129189.76936637198,3.5863001346588135,-0.549837589263916
129219.784442056,3.5848429203033447,-0.5496563911437988
129249.79963179928,3.583224058151245,-0.5494751930236816
129279.81478523707,3.5812814235687256,-0.549837589263916
129309.83006991698,3.579500675201416,-0.549837589263916
129339.84512413248,3.5777199268341064,-0.5496563911437988
129369.86044817547,3.575777053833008,-0.549837589263916
129399.87561945274,3.5736725330352783,-0.549837589263916
129429.8906776181,3.571568012237549,-0.549837589263916
129459.9058745894,3.5694634914398193,-0.549837589263916
129489.92103488428,3.56735897064209,-0.5496563911437988
129519.9362325022,3.5647685527801514,-0.549837589263916
129549.9513868974,3.562664031982422,-0.549837589263916
129579.96656765828,3.5600738525390625,-0.549837589263916
129609.98182872932,3.557483673095703,-0.549837589263916
129639.99698115962,3.5550551414489746,-0.5496563911437988
129670.01213138942,3.5524649620056152,-0.5496563911437988
129700.02729343368,3.549551010131836,-0.549837589263916
129730.04247695646,3.5467987060546875,-0.549837589263916
129760.05765871482,3.544046640396118,-0.549837589263916
129790.07284552582,3.541456460952759,-0.549837589263916
129820.08800324929,3.5388662815093994,-0.5500187873840332
129850.10319057154,3.536113977432251,-0.549837589263916
129880.11850590784,3.5335237979888916,-0.549837589263916
129910.13354110092,3.531095504760742,-0.5496563911437988
129940.14883356022,3.528505325317383,-0.549837589263916
129970.16389790096,3.5259149074554443,-0.5496563911437988
130000.17920079124,3.522839069366455,-0.5496563911437988
130030.19437332162,3.5200870037078857,-0.549837589263916
130060.209421868,3.5170109272003174,-0.5496563911437988
130090.22469654796,3.513773202896118,-0.5496563911437988
130120.2397981616,3.510211706161499,-0.549837589263916
130150.255104305,3.506326198577881,-0.5496563911437988
130180.2701164306,3.501793384552002,-0.549837589263916
130210.28543600749,3.496936559677124,-0.5500187873840332
130240.30049569662,3.4914324283599854,-0.5496563911437988
130270.315878476,3.4851186275482178,-0.549837589263916
130300.33083489275,3.4778335094451904,-0.549837589263916
130330.34598985437,3.4689297676086426,-0.549837589263916
130360.36129300029,3.458892345428467,-0.5496563911437988
130390.3763415166,3.4467506408691406,-0.5496563911437988
130420.39163157488,3.432180643081665,-0.549837589263916
130450.40667586064,3.414696455001831,-0.5496563911437988
130480.42186337836,3.393650770187378,-0.5494751930236816
130510.43703750274,3.367910146713257,-0.5496563911437988
130540.45241877835,3.337636709213257,-0.5496563911437988
130570.46736762628,3.301373243331909,-0.5496563911437988
130600.4825241618,3.2576630115509033,-0.549837589263916
130630.49768437647,3.2052104473114014,-0.549837589263916
130660.51287153832,3.1399688720703125,-0.549837589263916
130690.528173787,3.0540051460266113,-0.549837589263916
130713.40269106238,2.9537951946258545,-0.5500187873840332
130727.949338624,2.8537468910217285,-0.549837589263916
130739.1522998354,2.7536988258361816,-0.549837589263916
130744.68359543096,2.699951410293579,-0.549837589263916
